Sample	Cancer	BKV	HBV	HCV	HHV1	HHV4	HHV5	HHV6	HPV11	HPV133	HPV16	HPV18	HPV26	HPV30	HPV31	HPV33	HPV35	HPV39	HPV45	HPV51	HPV52	HPV56	HPV6	HPV68	HPV69	HPV70	HPV73	HPV94
TCGA-BA-5558-01A-01R-1514-07	HNSC	0	0	0	34668.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BA-5559-01A-01R-1514-07	HNSC	0	0	0	0	0	0	0	0	0	14294.8	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BA-6868-01B-12R-1915-07	HNSC	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BA-6869-01A-11R-1873-07	HNSC	0	0.6	0	0	0	10	0	0	0	0	0	0	0	0	41.2	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BA-6870-01A-11R-1873-07	HNSC	0	0	0	0	0	76	0	0	0	4.8	0	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BA-6871-01A-11R-1873-07	HNSC	0	0	0	0	0	0	0	0	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BA-6872-01A-11R-1873-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BA-6873-01A-11R-1873-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BA-7269-01A-11R-2016-07	HNSC	0	0	0	0	1332.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BA-A4IF-01A-11R-A266-07	HNSC	0	0	0	0	0	0	0	0	0	45.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BA-A4IG-01A-11R-A266-07	HNSC	0	0	0	0	0	0	0	0	0	36584.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BA-A4IH-01A-11R-A266-07	HNSC	0	0	0	0	0	0	0	0	0	51577.6	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BA-A4II-01A-11R-A266-07	HNSC	0	0	0	0	37.5	2.7	0	0	0	7.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BA-A6D8-01A-31R-A31N-07	HNSC	0	0	0	0	7.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BA-A6DA-01A-31R-A31N-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BA-A6DB-01A-11R-A30B-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BA-A6DD-01A-12R-A31N-07	HNSC	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BA-A6DE-01A-22R-A31N-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BA-A6DG-01A-21R-A30B-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BA-A6DI-01A-11R-A30B-07	HNSC	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BA-A6DJ-01A-11R-A30B-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BA-A6DL-01A-21R-A30B-07	HNSC	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BB-4217-01A-11R-2081-07	HNSC	0	0	0	0	4.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BB-4223-01A-01R-1436-07	HNSC	0	8.8	0	0	0	0	0	0	0	18507.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BB-4224-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0.6	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BB-4225-01A-01R-1436-07	HNSC	0	0	0	0	3.6	0	0	0	0	1.2	3.6	0	0	0	93559.6	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BB-4228-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	28022.7	7.1	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BB-7861-01A-11R-2232-07	HNSC	0	0	0	0	1.1	0	0	0	0	7106.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BB-7862-01A-21R-2232-07	HNSC	0	0	0	0	0	0	0	0	0	70.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BB-7863-01A-11R-2232-07	HNSC	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BB-7864-01A-11R-2232-07	HNSC	0	0	0	0	0	0	0	0	0	9.9	0	0	0	0	0	0	0	0	0	0	17474.9	0	0	0	0	0	0
TCGA-BB-7866-01A-11R-2232-07	HNSC	0	0	0	0	0	0	0	0	0	56508.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BB-7870-01A-11R-2232-07	HNSC	0	0	0	0	0	0	0	0	0	8.8	0	0	0	0	0	0	0	0	0	0	1.3	0	0	0	0	0	0
TCGA-BB-7871-01A-11R-2232-07	HNSC	0	0	0	0	0	0	0	0	0	10.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BB-7872-01A-11R-2232-07	HNSC	0	0	0	0	1.2	0	0	0	0	17.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BB-8596-01A-11R-2403-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BB-8601-01A-11R-2403-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BB-A5HU-01A-11R-A28V-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BB-A5HY-01A-11R-A28V-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BB-A5HZ-01A-21R-A28V-07	HNSC	0	0	0	2.3	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BB-A6UM-01A-12R-A34R-07	HNSC	0	0	0	0	0	0	0	0	0	5491.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BB-A6UO-01A-12R-A34R-07	HNSC	0	0.8	0	0	0	0	0	0	0	6.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-C9-A47Z-01A-11R-A24H-07	HNSC	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-C9-A480-01A-12R-A24H-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-4722-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-4723-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-4725-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-4726-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-4727-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-4728-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	0	7.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-4729-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-4730-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-4731-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	1.3	5.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-4733-01A-02R-1873-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-4734-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-4735-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-4736-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-4737-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-4738-01A-02R-1514-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-4739-01A-02R-1514-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-4740-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-4741-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	27039.2	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-4742-01A-02R-1514-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-5355-01A-01R-1436-07	HNSC	0	0	0	0	7.5	0	0	0	0	4.6	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-5356-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-5358-01A-01R-1514-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-5359-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-5360-01A-01R-1436-07	HNSC	0	1.4	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-5361-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-5363-01A-01R-1436-07	HNSC	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-5364-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-5365-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	1.1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-5366-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-5367-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-5369-01A-01R-1436-07	HNSC	0	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-5370-01A-01R-2016-07	HNSC	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-5373-01A-01R-1436-07	HNSC	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-5374-01A-01R-1436-07	HNSC	0	1.5	0	0	0	0	0	0	0	11469.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-6010-01A-11R-1686-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-6011-01A-11R-1686-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-6012-01A-11R-1686-07	HNSC	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-6013-01A-11R-1686-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-6016-01A-11R-1686-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-6017-01A-11R-1686-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-6018-01A-11R-1686-07	HNSC	0	0	0	0	4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-6019-01A-11R-1686-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-6020-01A-11R-1686-07	HNSC	0	0	0	0	7.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-6021-01A-11R-1686-07	HNSC	0	0	0	0	0	0	0	0	0	17.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-6022-01A-21R-1686-07	HNSC	0	0	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-6023-01A-11R-1686-07	HNSC	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-6024-01A-11R-1686-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-6988-01A-11R-1915-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-6989-01A-11R-1915-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-6992-01A-11R-1915-07	HNSC	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-6994-01A-11R-1915-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-6995-01A-31R-2016-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-6996-01A-11R-1915-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-6997-01A-11R-2016-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-6998-01A-23R-2016-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-A497-01A-11R-A24H-07	HNSC	0	0	0	0	11.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-A498-01A-11R-A24H-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-A499-01A-11R-A24H-07	HNSC	0	0	0	0	0	0	0	0	0	61631.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-A49A-01A-11R-A24H-07	HNSC	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-A49B-01A-31R-A24H-07	HNSC	0	0.7	0	0	0	0	0	0	0	49.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-A49C-01A-11R-A24H-07	HNSC	0	0	0	0	0	0	0	0	0	9538.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-A63T-01A-11R-A28V-07	HNSC	0	0	0	608.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-A63U-01A-11R-A30B-07	HNSC	0	0	0	0	0	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-A63W-01A-11R-A30B-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-A641-01A-11R-A30B-07	HNSC	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-A642-01A-12R-A30B-07	HNSC	0	126.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-A6UY-01A-12R-A34R-07	HNSC	0	0	0	0	50.9	0	0	0	0	16325.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-A6V1-01A-12R-A34R-07	HNSC	0	0	0	0	0	0	0	0	0	284.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-A6V3-01A-12R-A34R-07	HNSC	0	0	0	3.9	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-A6V6-01A-12R-A34R-07	HNSC	0	0	0	0	0	0	0	0	0	15921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CN-A6V7-01A-12R-A34R-07	HNSC	0	0	0	0	0	0	0	0	0	8166.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-5323-01A-01R-1686-07	HNSC	0	0	0	0	10.2	0	0	0	0	6205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-5324-01A-01R-1686-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-5325-01A-01R-1686-07	HNSC	0	0	0	0	0	0	0	0	0	6.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-5326-01A-01R-1873-07	HNSC	0	0	0	1.1	0	0	0	0	0	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-5327-01A-01R-1686-07	HNSC	0	0	0	0	0	0	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-5329-01A-01R-1686-07	HNSC	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-5330-01A-01R-1686-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-5331-01A-02R-1873-07	HNSC	0	0	0	0	0	0	0	0	0	7.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-5332-01A-01R-1686-07	HNSC	0	0	0	0	0	23.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-5333-01A-01R-2403-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-5334-01A-01R-1686-07	HNSC	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-6218-01A-11R-1915-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-6219-01A-11R-1915-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-6220-01A-11R-1915-07	HNSC	0	0	0	0	8.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-6221-01A-11R-2081-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-6222-01A-11R-1915-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-6223-01A-11R-1915-07	HNSC	0	0	0	0	0	6.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-6224-01A-11R-1915-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-6225-01A-11R-1915-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-6227-01A-11R-1915-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-6228-01A-11R-1915-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-6229-01A-11R-1915-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-7063-01A-11R-2403-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-7065-01A-11R-2081-07	HNSC	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-7067-01A-11R-2232-07	HNSC	0	0	0	0	2.2	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-7068-01A-11R-2081-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-7069-01A-11R-2403-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-7071-01A-12R-A30B-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-7072-01A-21R-A30B-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-A4C6-01A-11R-A24Z-07	HNSC	0	7.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-A4C7-01A-11R-A24Z-07	HNSC	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-A4C9-01A-11R-A24Z-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-A4CA-01A-11R-A24Z-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-A4CB-01A-11R-A24Z-07	HNSC	0	0	0	0	0	14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-A4CD-01A-21R-A24Z-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-A4CE-01A-11R-A266-07	HNSC	0	0	0	0	4.6	1348.6	0	0	0	19.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-A4CG-01A-11R-A266-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-A4CH-01A-11R-A266-07	HNSC	0	0	0	0	0	278.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CQ-A4CI-01A-11R-A266-07	HNSC	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CR-5243-01A-01R-1514-07	HNSC	0	0	0	0	0	0	0	0	0	26927.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CR-5247-01A-01R-2016-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CR-5248-01A-01R-2016-07	HNSC	0	0	0	0	11.5	0	0	0	0	14924.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CR-5249-01A-01R-1514-07	HNSC	0	0	0	0	2.4	0	0	0	0	22817.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CR-5250-01A-01R-1514-07	HNSC	0	0	0	3.4	4.1	0	0	0	0	23006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CR-6467-01A-11R-1873-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41076.3	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CR-6470-01A-11R-1873-07	HNSC	0	0	0	0	0	0	0	0	0	12969.1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CR-6471-01A-11R-1873-07	HNSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113342.5	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CR-6472-01A-11R-1873-07	HNSC	0	0	0	0	0	0	0	0	0	13870.8	0	0	0	0	3.7	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CR-6473-01A-11R-1873-07	HNSC	0	0	0	0	0	22.1	0	0	0	6612	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CR-6474-01A-11R-1873-07	HNSC	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	11.1	0	0	0	0	0	0	0	0	0	0	0	0
