NavB_up.ES	MemB_up.ES	CD8T_up.ES	CD4T_up.ES	NKcell_up.ES	Monocyte_up.ES	NavB_dn.ES	MemB_dn.ES	CD8T_dn.ES	CD4T_dn.ES	NKcell_dn.ES	Monocyte_dn.ES	NavB_up.pval	MemB_up.pval	CD8T_up.pval	CD4T_up.pval	NKcell_up.pval	Monocyte_up.pval	NavB_dn.pval	MemB_dn.pval	CD8T_dn.pval	CD4T_dn.pval	NKcell_dn.pval	Monocyte_dn.pval
BLCA__TCGA-4Z-AA7N	4.65716600367329	6.07621223998845	2.99821500455782	8.40595640992257	3.01840998969918	1.79989136369465	2.53545365027262	2.17380414966756	-5.13096656357145	2.60579596696684	2.0189647954536	5.76639442157609	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-4Z-AA7O	-2.86783017931527	-3.47896247007978	0.967748893439862	-1.63987237308569	-4.23111915011377	-11.7729292934839	-7.45370242639095	-4.06396166273988	-7.42445758818796	-5.56026411784033	-4.42762747771956	0.655646618236205	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-4Z-AA7Q	-3.58756712715927	-4.54679397091732	2.01589231308919	-3.16348544806305	1.75812552003509	-11.0097497482693	-7.73508914428527	-4.1863719139904	-8.32887406126972	-3.70863198390339	-4.7397913544954	1.4140924395371	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-4Z-AA7R	-10.6019052635762	-10.1914747523909	-13.303178929311	-6.42126284071931	-15.831182645978	-26.5642779040142	-6.61807771319169	-8.55190376003925	-6.24224968022239	-9.14495699254432	-4.55205789416549	-7.72075376127477	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-4Z-AA7S	-4.06381807884783	-5.36407738151855	-8.20008797753083	-3.68471239084093	-10.4785125894472	-28.2098358905177	-7.29259031479291	-7.64652591547102	-6.41006874408304	-9.13514722130588	-4.4568855341772	-3.44702204344511	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-4Z-AA7W	1.40028063221949	1.59300248830869	3.1406603043143	4.53074276001594	3.6622455514657	1.82151740538803	2.32679222773786	1.82908231659421	-4.75887415176011	1.32122640800149	-2.00464852814696	2.8243645987321	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-4Z-AA7Y	-6.32331789067311	-5.81124291665978	-9.31502821349586	-4.94051961052291	-11.0680065735842	-16.2674653671833	-6.45703022811778	-4.99559312797911	-6.27570301309111	-7.64276077512681	-4.3032453460795	-6.95042636145856	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-4Z-AA80	-6.19290574286425	-6.663730334143	-6.9342911125659	-3.40541155924067	-10.9054369915469	-20.7992721640692	-6.88589949122897	-4.96561015605439	-6.80413866658951	-10.3219015581581	-4.95540055167856	-5.72244803569947	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-4Z-AA81	-1.95291461737984	0.67209548436786	1.84664556567554	-2.18993612628267	1.83271013255287	-10.4912125523858	-5.09765017609814	-3.55848599358392	-6.70380585835868	-6.67121033602005	-3.33432254706651	0.867859677873874	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-4Z-AA82	-3.79896353343457	-3.08266697890949	-8.10415964901803	-3.82441343423066	-7.50751246084745	-9.08485159163413	-7.93135018687467	-4.12173098048037	-7.22081352078243	-3.08235897299206	-3.47025984004739	-7.03202037571118	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-4Z-AA83	-5.22198758508827	-5.40505794061144	-3.97793697181656	-2.15617965182165	-4.55139774246885	-11.7500115325359	-8.42147610328032	-5.46487531642095	-8.61866579748926	-5.12014720628572	-4.51485436742835	-3.7961444319492	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-4Z-AA84	-7.09603673515811	-5.97597234663652	-8.41922025498908	-5.03274361465675	-9.51410412817605	-19.5421350549525	-7.12694004670556	-8.69844754192625	-7.34201120700555	-6.11325611521161	-4.77717440399586	-7.35492600677194	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-4Z-AA86	1.22228855690759	1.63854198614503	2.33385394681514	4.29303950383909	2.93159171766764	1.93168535730463	3.51262476544511	2.28533418027128	-6.12521472361827	1.51647454900352	-3.4781539661055	1.54009562710503	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-4Z-AA87	-2.34747446928043	-3.08830766148349	-1.86000347240669	-2.27392791150565	-4.22483924284535	-10.1477378342061	-4.58401487895394	-2.56118139164842	-3.74102313503576	-5.50214194452455	-2.71446625973498	-2.00394899370257	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-4Z-AA89	-6.21297484575828	-6.26622006799184	-4.77663037404065	-3.11807809100597	-8.52076564951778	-19.0288846747582	-6.87997593861909	-5.86009778845541	-6.82736219027791	-9.41919710511312	-5.17011888837682	-4.66083855804517	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-5N-A9KI	-3.32789727221849	-4.59822827094731	-5.4137409800514	-4.56588135855591	-6.81133629811895	-14.5521555269774	-10.2733487759031	-5.2520544637153	-8.53577719447758	1.30859142755334	-4.83465055833125	-7.38273046624192	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-5N-A9KM	-2.01603324188585	-4.08076272705098	0.608437504396007	-2.1316451123048	0.696091720254424	-11.121370683393	-6.61794793021065	-4.38909007491202	-6.15604640544932	-4.19779554451204	-4.41033292500107	-3.77017042222558	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BL-A0C8	-7.18775820618425	-6.76685892216278	-9.8458557571932	-5.79069486160519	-10.5146814590776	-17.2760837025967	-7.52504656961971	-5.62026856063059	-7.71560318373577	-6.23651359473303	-4.70572532196982	-6.044678225477	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BL-A13I	1.0618466281932	1.69953918468419	1.28316569913521	3.07709368575877	2.30733839341039	3.45617172267407	4.77774181103871	2.09626868359085	6.04628529518724	2.80389468276314	-2.76750431205785	-2.27218066845241	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BL-A13J	-7.61802528157552	-7.57343365075052	-7.00745236673859	-4.05449158023419	-7.95921874469293	-17.3814039039419	-8.46968468552314	-4.58905522227438	-7.52345140239828	-6.88255602126985	-5.15863471122929	-5.48211501758069	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BL-A3JM	-8.14612247326249	-7.60518320633092	-5.6288353479147	-3.95666262095318	-8.24611052987408	-23.9419553458533	-6.27167431840901	-4.76196851742719	-5.38124315443606	-7.04874196649586	-4.09488303378873	-5.28136234309465	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BL-A5ZZ	-6.33069900467158	-7.90716249192073	-3.62801989448247	-3.72014811843524	-7.44304811378788	-15.3083340069239	-10.3598780912202	-4.10816849241698	-9.46306221833135	2.22790263579351	-5.56883747352708	-3.22457045225016	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A0S7	-5.554717465211	-5.78760418310358	-8.51408775904124	-3.96882596038237	-10.2019727420516	-18.5495586638123	-6.92069062028886	-5.5083282159106	-6.71553237377104	-6.76836755404695	-4.8581226171706	-6.50267969147025	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A0YX	0.794436347288699	-2.94449723373415	1.27640680506362	-3.30192898281942	-5.04274293526568	-9.50820516544798	-7.85262889081775	-4.57082994258369	-6.78461601083596	-3.83467945503072	-4.72410304407205	-2.85998275779357	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A20J	1.68194525840765	3.20525613787533	1.37454161763737	2.24357798216772	1.32561276843038	2.15671082686465	-5.88069083910363	1.3165538701143	-6.06694218733034	2.09240794105624	-2.71984803054181	-2.75892158100275	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A20N	-8.45871440890488	-7.92806383928562	-9.21371502192657	-5.04437175463117	-11.1132913745919	-21.9556849864484	-6.60360680419742	-7.02186057094362	-6.45912592249916	-8.61896871299798	-4.66240992522811	-7.43429158129192	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A20O	3.81285174075861	5.54882050008996	3.9137373117962	8.3817614338584	5.40088179733601	4.19892172864674	6.0765934584708	3.33085665802503	5.28744147775698	2.48237464024785	3.8790400162397	4.78442142528605	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A20P	-9.88426564934798	-10.6140680039539	-11.3939970031599	-5.91000322481712	-12.3889919848655	-24.3019209517983	-7.56348289587675	-6.38998560007944	-6.0617478769074	-8.15516726978443	-5.59797811630057	-6.64892903929486	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A20Q	0.80248346711392	-2.7776838115874	1.0507449053918	-2.44576874333204	-4.63128134590828	-11.3513176616224	-7.22463644016109	-3.0221874593919	-7.33901560385891	-2.89789746891628	-4.56831898685352	2.10465261520689	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A20R	-7.02024606399237	-6.09070082776708	-7.26312622003551	-5.44775773727392	-5.97834204596001	-11.0120238630567	-8.28110547559457	-3.57210228698506	-7.73019536093818	1.39819973451254	-5.16338760605065	-8.79706172432583	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A20T	-5.57637000711232	-5.8243412447261	-2.04330165272974	-2.56824524884247	-5.1759183357484	-13.8551913833492	-7.89502426064634	-3.2021893848041	-7.42877201989021	-3.51449577752876	-5.95345282587251	-2.3125548037068	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A20U	-6.57907336997766	-5.52633502039907	-5.50594986307687	-3.52555837750119	-7.63843111874278	-13.1685314320918	-8.63588414555799	-4.9770097106292	-8.35500485825129	-4.95824000441392	-5.07631790024651	-5.18018642567357	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A20V	-4.71191801769941	-4.51735858983726	-2.71641490093574	-2.64919169175431	-4.57009541235309	-9.81489937316716	-8.18742442636468	-4.59066930709899	-6.82285480824823	-5.23453512475172	-3.80441396749347	-4.7314120049099	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A20W	-2.49823411348341	-3.72868952194565	0.302804562020753	-1.71772427942865	-4.71673020301309	-20.213329632252	-6.79418868515034	-2.45927282391222	-6.63057385318415	-5.06196855861446	-3.88423125080765	1.09260196224861	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A20X	-4.59178581240112	-4.06517024120887	-2.98989472907705	-3.91540751547764	-5.63275676354842	-13.1132030052959	-9.24586830858513	-4.8076718516527	-7.8727083832033	-6.16713487422617	-5.22700559882108	-6.31549988657857	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A2LA	-13.391793690321	-14.3148251000173	-13.0436637008108	-7.75822024295878	-15.9912356337286	-38.2684667879391	-11.4868366125289	-7.66110534426397	-9.32394085934646	-9.63280454362279	-6.54676304887879	-5.82188248892724	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A2LB	-2.69170161325583	-5.57403802782163	0.505616309580983	-2.04662892353183	-4.08660573486314	-10.5343801733513	-7.64958112525221	-3.56402612009236	-7.6350138456188	-3.29968792472199	-4.07988794642891	-1.8606427891671	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A2LD	-5.7101073315685	-5.02043458047829	-6.7518270215879	-4.36882884236274	-6.48937276645219	-13.2547549743367	-6.7984307088612	-5.0931167691096	-7.13382185461689	-4.22737510125756	-3.44808041376465	-5.01246202192805	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A3PH	-8.30733609644669	-7.30898398310899	-9.10358245470109	-5.55549232323093	-11.5700007561606	-19.6938442439204	-8.26718515318161	-8.27625989845473	-7.6969648981116	-7.20789480311345	-4.84300720545382	-6.81314771244297	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A3PJ	0.528316092418535	1.10143364356848	0.635632948476053	-2.87366710997916	0.829102925790584	-8.60603665554003	-5.6233094756087	-2.7612429307212	-5.84147203763011	-5.27394152885869	-3.45287260760313	-3.30718699854516	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A3PK	-3.73086140821377	-4.40785550430672	-3.54998600241028	-4.392437593763	-5.31824406417065	-11.8645663913081	-9.181025395732	-5.20868253300324	-8.749456605457	1.06487434727648	-4.67821595351315	-2.76321942447425	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A42C	-6.73525976154767	-7.86030509292046	-9.84506206898576	-5.15651002074288	-12.7750417772797	-22.3538713280824	-9.07964297877724	-7.44591172439394	-7.36405401288001	-9.41733994783054	-5.5269874897428	-8.09815893312978	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A42E	-2.31368277500892	-3.38510387056602	1.73970136954605	-2.71703789076768	1.84170824543777	1.91737794649852	-6.23419429241082	1.64103498918157	-5.93260970604616	1.19731283357051	-3.64642675046192	-1.66406004061087	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-BT-A42F	2.58517692174529	3.17664936830502	2.20677818521402	3.53323179301239	2.58016741045873	2.6162496788922	-5.23741371016428	-3.2539168553897	-4.75716610578904	-2.88698186399036	-2.99419592624805	1.25921319134578	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-C4-A0EZ	-11.3895428825243	-12.3017751748542	-13.1113396488784	-7.77437665830495	-14.8029895886263	-37.0522413355269	-9.51503718732777	-9.59451434243015	-7.26482669337289	-9.08193886353668	-5.45297863518373	-6.75438747124618	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-C4-A0F0	-5.00101407989322	-3.54463777573926	-2.07380973560477	-2.33186887506505	-3.19878354383151	1.18650480809931	3.19550220744048	0.784234929016829	-3.93287426120091	-4.94309571908052	-2.8710373720612	-6.41408074248431	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-C4-A0F1	-4.76153501459696	-4.33172763770734	-6.28464008981469	-3.85439918391221	-6.18888056128192	-11.4489790045933	-8.95624439218889	-4.19266990782221	-8.209353242792	-6.38675657911392	-5.07072921012888	-8.10481673146879	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-C4-A0F6	-3.82449572227047	-3.58377572395033	-5.13998233933688	-2.62627316715094	-7.45008498192986	-14.0989590081594	-8.79467954206722	-5.21315257600945	-7.70563935354118	-5.75053974350649	-5.03094386695998	-4.74240507976007	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-C4-A0F7	-9.51497830298597	-8.38738474454666	-11.7707063706538	-4.82528461560222	-13.0214603272916	-24.2128685143621	-8.50236714703268	-6.12065597463751	-7.20042948007332	-7.98306756026607	-4.13376454716219	-7.33177629237884	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A1HR	-2.43994953302102	-3.94490190995714	-3.39061392638079	-3.04453748595148	-6.60134663086947	-17.7241564533238	-8.81993198848639	-5.49368763578196	-8.67533981527121	-6.49640158625902	-4.88026112334383	-2.04166813430403	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A1HS	-2.93048400972804	-3.78689367172997	-4.07804944088834	-2.88490305940136	-5.28153842421917	-10.1233511368254	-6.96042033773492	1.16889454821519	-6.3550080321087	-2.89602920879935	-3.924997760187	-5.63839289886934	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A27C	-6.70403751261823	-6.57895153347762	-5.08945487346988	-3.12937732707178	-8.62836671374806	-26.7698756225717	-7.55219940205116	-8.31551546896597	-7.79788164219069	-11.3368440785363	-5.44908532617166	-3.6071070794525	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A3MF	-5.90405902119983	-6.45000823181444	-6.45522730053176	-4.48307188125358	-9.72582138097455	-26.4817441498262	-11.0024952820074	-8.90001225002147	-8.88698203226845	-8.72633715970039	-5.84908930131993	-4.09793770439131	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A3MG	-6.60232323871826	-7.1471380612663	-9.54118649613204	-5.38891164036191	-11.7444301072127	-22.8438501091303	-7.56938991567363	-6.67475627454141	-6.42691574699645	-8.30477596177849	-5.42130320272909	-6.58615347029906	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A3MH	-6.30980218587357	-6.33092558173544	-8.21237050718074	-4.62288321065095	-10.3091683011313	-21.9785941830198	-9.21466091142132	-6.76050168053009	-8.60078549158419	-7.52657775460238	-5.35569929097214	-5.05300435358742	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A3MI	-4.54919029257973	-5.20568194705144	-4.73466016044226	-3.24499426267859	-6.55353136431981	-14.1230843299751	-6.85066706649549	-5.12280581355942	-7.18823531804893	-5.62614241898965	-4.33267434569198	-2.84191021299079	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A47S	-4.30350675664963	-5.16966221988539	-2.71643576904646	-2.09067741498042	-6.53908463456336	-16.0136856940864	-7.91632867715278	-6.99129281576003	-8.44067534924405	-7.00127393046078	-6.28637306641442	-2.05750066061201	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A47T	-10.0572793216123	-9.94777674782659	-10.0309873581493	-5.79143885730815	-12.2569606610201	-31.9724965928669	-8.56485000645005	-8.40097077369462	-7.79336546563426	-8.68116349381403	-5.58610552235742	-5.10150762148143	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A47V	-3.40969936267316	-3.74035088223118	0.931452282297415	-1.88935998059593	-3.99004304343702	-16.4426983059773	-7.70669425485316	-4.01309759668011	-8.29090556624086	-6.35854506596283	-5.04896557651598	0.91958753731071	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A47W	-9.05988670696437	-10.1581564735077	-7.84778588689957	-5.73211262685504	-10.1453027386068	-28.8454229046458	-8.74917840359618	-9.4144214797256	-7.86880424211771	-8.83138803505981	-6.79352672599134	-4.71103787076593	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A47X	-3.43053751299633	-4.5485789789346	-6.73146563938846	-2.63474722749755	-9.42226332688381	-28.040647772007	-8.85977973614314	-9.4818191034769	-7.63974011302775	-9.85996174467749	-5.74408884903026	-2.4125914338042	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A47Y	-7.72021482245008	-7.71601846757043	-6.05983243708954	-4.05572506731715	-9.50973209642255	-27.1054520653928	-8.6989513144033	-9.83187859886155	-8.00976633055043	-9.09792540862237	-6.93797564943657	-2.43987100257886	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A5U8	-6.58422250009065	-6.80742317695454	-6.44318196710369	-4.27103031202191	-10.0053496810646	-26.846957015464	-8.9668038300758	-10.0706338523779	-8.24071390490633	-10.015322589167	-7.06073783130781	-4.28014787153086	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A5UA	-8.12439322968584	-8.75126072710498	-8.14409727538188	-5.132041898212	-8.77907525205641	-21.6720029772588	-7.91909139214051	-6.62648134402418	-6.20593133686024	-4.80376363665709	-5.62510900967582	-5.04301435549819	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A7I0	-6.76139043820534	-6.93597104798353	-3.61335640483386	-3.25855686732252	-6.6128714321062	-24.3343202303741	-8.4586083666435	-4.98400283278459	-8.46022922986888	-6.70475780171679	-5.658241146218	-1.76549882516898	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A8HX	-6.8644769753359	-7.37442061059708	-9.38186266136871	-5.33967983829087	-11.3599211381216	-26.6467761467188	-10.238441280297	-9.71780459779673	-8.45116858238699	-6.8852878960349	-5.64658250081837	-5.03448469301795	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A8HY	-8.98720086841854	-9.51078050440473	-8.9675269018193	-5.12553140387975	-10.7362012047673	-23.5012597489915	-8.41131554953377	-6.81917707467309	-7.90092067445657	-6.69931150581346	-5.22653947427657	-4.91289224253105	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A9FF	1.93540178432524	1.52079146977822	-2.23168174817884	-1.87227678067453	-5.51204619058699	-15.5558394395858	-6.81925578517417	-3.20398347855213	-7.58994808098496	-5.34331422696746	-4.54498091814566	0.679975356010337	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A9FH	-7.13410620975205	-6.95184880586043	-8.42649298676946	-4.65801178991796	-10.6671507422194	-21.6326547746463	-7.08886584254971	-6.63830561116179	-6.88224188016914	-9.09787818593794	-4.94582499111028	-4.7258796044793	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A9FL	-6.06716547683456	-5.86751428964466	-7.48193509728475	-3.95006957379788	-9.58794442651671	-18.0616009826278	-9.01803010291956	-6.20383810265324	-8.51683318153578	-6.64827945256122	-5.43413448240219	-4.90277999519219	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CF-A9FM	-4.3374115943216	-4.27068313684362	-2.64694375122989	-1.53029297173747	-6.43023738465988	-12.6729380196949	-7.30553159141276	-7.47534227313166	-8.67099124159413	-7.33237266946127	-5.96125001320414	-1.49513573984921	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CU-A0YN	0.825372843449043	-2.96291696097911	0.992065670333803	-3.71099911102091	-6.09774731564369	-10.4317141345514	-7.6233822351527	-4.83121624669857	-7.49817178743949	-4.60727774199419	-4.37452062770288	-2.24559962669772	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CU-A0YO	-3.3320700054833	-5.67509816815677	0.755627066425699	-3.13635637099701	-5.49835087880748	-13.2136676923567	-8.922697452584	-4.04093562337907	-8.7819509261977	-3.26055445767481	-5.16713508173893	-1.94160645363445	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CU-A0YR	0.804217975722012	1.50966243379929	-3.09798853351106	-3.33730881115997	-6.47815863514586	1.88443530261973	-7.36151148972503	-4.05628023065824	-6.62648083751366	1.79655678216415	-3.77437787376527	-2.41091300536732	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CU-A3KJ	-4.60758379185978	-3.28894727504223	-3.72462992584356	-3.34985974061369	-4.61847007377767	-7.32486275703628	-7.14749853546324	-4.05941546833157	-6.28298855266824	-7.55904664092662	-4.52360336643972	-7.36050775025716	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CU-A3QU	-5.10823421379005	-5.68384527031042	-8.42926673330373	-4.94511107740194	-9.86214545690299	-14.9403475420461	-6.06634158444993	-6.77679655404275	-4.79867393087298	-8.04914161171118	-4.48153990160242	-7.21404063270908	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CU-A3YL	-5.84363203092797	-7.10888520321105	-5.47528834831322	-3.889348017083	-8.91178191371188	-27.0050852681845	-10.0462806947186	-6.57248239775891	-9.08969090300223	-7.36686101851233	-6.37526716216036	-1.16950637706766	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CU-A5W6	-6.83595464729853	-7.20157055019844	-8.70389363105538	-5.15831866245021	-11.0748275220003	-13.643321822396	-9.248041105767	-6.36164606829647	-8.34857412839833	-7.56264744305622	-5.64289583513339	-8.3720450794904	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-CU-A72E	-7.19217391717023	-6.68244727240438	-7.89942672981024	-4.60169055914202	-8.19538100827647	-15.9504812794892	-9.8413056295057	-6.25603455017012	-8.81819851097316	-4.84749903413581	-6.37529419651028	-7.61376318876894	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-DK-A1A3	-2.91318884570446	-3.71565701849316	-2.64497766111152	-2.58735749805912	-5.04551625176434	-8.53194130949992	-7.70737144007761	-3.4900262447328	-7.45062916218797	1.07674780525379	-4.32052405978243	-2.9164036043469	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-DK-A1A5	-6.36025840051395	-5.00210218827948	-2.49154066362804	-2.67701496476858	-3.53484951079951	-10.0524638074137	-6.61392888456486	-3.13765938051549	-6.52466667934423	-4.76183811003228	-4.35270161731824	-5.05366875533397	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-DK-A1A6	0.924613804133544	1.28686401051091	1.54773480698275	1.93715416126915	1.4826873784299	0.917727274509211	-4.29027051925685	1.29027910320986	-3.85987344488667	-5.65890713182371	-2.44704730033449	-2.22661671854399	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-DK-A1A7	0.87762432467313	-3.10967811835933	-7.03170900731205	-3.17430535943554	-9.94335252982594	-26.3778894965129	-7.46763476436307	-5.57643833613056	-7.48994907492255	-6.41847865190893	-5.00908755074604	0.542439798384294	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-DK-A1AA	-5.95513675543845	-4.62027426023696	-4.49315866609876	-2.68747364525872	-7.12992058967869	-16.0972904372885	-7.89113868494383	-6.48058079890628	-8.27491788037949	-6.59459455861703	-5.20105553998187	-4.55387837117606	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-DK-A1AB	0.639936239039726	-4.73848544027754	-1.99035129116753	-3.28845595811931	-5.69764984892668	-11.9639383127936	-9.70336886443524	1.03616991565756	-9.22285540175366	1.47719253304432	-5.42642071528599	-1.33844183025779	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-DK-A1AC	-2.50799877008187	-3.0893183460343	1.0636617018069	2.13619871326503	-3.68068852713463	0.861399723541588	-3.61038282523412	1.25192527070288	-4.95119995425995	-5.95877412472517	-3.59363041669213	-2.96992237626569	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-DK-A1AD	-2.9578637671881	-3.30812393554487	-2.21842615953664	-1.60696282290822	-5.26096216998573	-15.8049431921358	-6.38091390317481	-3.85902129460505	-7.22154101481778	-7.75938331492069	-4.49460806398491	-3.14098734292375	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-DK-A1AE	-9.74990549355124	-7.80997804464205	-5.10781779880784	-3.56825257504605	-6.88595033395355	-26.0833226171512	-6.93383811301225	-5.12337425175299	-5.68654990945539	-8.97045294387598	-4.14523517892971	-5.05487488365802	0	0	0	0	0	0	0	0	0	0	0	0
BLCA__TCGA-DK-A1AF	1.78318780446639	-5.8503497743737	1.87282675914774	3.8081133591964	2.29936107979645	2.67226750340514	-8.27282428751302	2.11436010292461	-8.65798495323587	2.5732076987094	-4.97604375359257	2.12749019288697	0	0	0	0	0	0	0	0	0	0	0	0
